Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
9,24,7,1,,,,99.2,0,0,0,0.0
10,1,1,1,,,,97.9,0,0,0,0.0
10,2,1,1,,,,99.7,0,0,0,0.0
10,3,1,1,,,,98.3,0,0,0,0.0
10,4,1,1,,,,96.2,0,0,0,0.0
10,5,1,1,,,,96.4,0,0,0,0.0
10,6,1,1,,,,94.6,0,0,0,3.0
10,7,1,1,,,,97.0,0,0,0,52.0
10,8,1,1,,,,107.4,0,0,0,112.0
10,9,1,1,,,,110.2,0,0,0,195.0
10,10,1,1,,,,116.8,0,0,0,215.0
10,11,1,1,,,,115.8,0,0,0,170.0
10,12,1,1,,,,120.6,0,0,0,150.0
10,13,1,1,,,,120.1,0,0,0,118.0
10,14,1,1,,,,119.5,0,0,0,73.0
10,15,1,1,,,,119.3,0,0,0,49.0
10,16,1,1,,,,120.6,0,0,0,28.0
10,17,1,1,,,,124.2,0,0,0,3.0
10,18,1,1,,,,124.7,0,0,0,0.0
10,19,1,1,,,,116.4,0,0,0,0.0
10,20,1,1,,,,108.1,0,0,0,0.0
10,21,1,1,,,,106.0,0,0,0,0.0
10,22,1,1,,,,105.4,0,0,0,0.0
10,23,1,1,,,,104.6,0,0,0,0.0
10,24,1,1,,,,102.0,0,0,0,0.0
10,1,2,1,,,,101.9,0,0,0,0.0
10,2,2,1,,,,101.5,0,0,0,0.0
10,3,2,1,,,,104.2,0,0,0,0.0
10,4,2,1,,,,99.8,0,0,0,0.0
10,5,2,1,,,,101.7,0,0,0,0.0
10,6,2,1,,,,122.2,0,0,0,60.0
10,7,2,1,,,,154.6,0,0,0,303.0
10,8,2,1,,,,210.1,0,0,0,412.0
10,9,2,1,,,,243.3,0,0,0,611.0
10,10,2,1,,,,250.8,0,0,0,615.0
10,11,2,1,,,,251.5,0,0,0,557.0
10,12,2,1,,,,250.1,0,0,0,660.0
