Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
9,24,7,1,,,,150.0,0,0,0,0.0
10,1,1,1,,,,149.7,0,0,0,0.0
10,2,1,1,,,,151.3,0,0,0,0.0
10,3,1,1,,,,148.3,0,0,0,0.0
10,4,1,1,,,,146.6,0,0,0,0.0
10,5,1,1,,,,149.2,0,0,0,0.0
10,6,1,1,,,,146.9,0,0,0,3.0
10,7,1,1,,,,150.6,0,0,0,52.0
10,8,1,1,,,,156.4,0,0,0,112.0
10,9,1,1,,,,169.3,0,0,0,195.0
10,10,1,1,,,,179.7,0,0,0,215.0
10,11,1,1,,,,182.2,0,0,0,170.0
10,12,1,1,,,,182.6,0,0,0,150.0
10,13,1,1,,,,185.9,0,0,0,118.0
10,14,1,1,,,,186.3,0,0,0,73.0
10,15,1,1,,,,174.0,0,0,0,49.0
10,16,1,1,,,,159.1,0,0,0,28.0
10,17,1,1,,,,156.2,0,0,0,3.0
10,18,1,1,,,,154.5,0,0,0,0.0
10,19,1,1,,,,156.0,0,0,0,0.0
10,20,1,1,,,,156.8,0,0,0,0.0
10,21,1,1,,,,153.4,0,0,0,0.0
10,22,1,1,,,,153.6,0,0,0,0.0
10,23,1,1,,,,151.2,0,0,0,0.0
10,24,1,1,,,,153.2,0,0,0,0.0
10,1,2,1,,,,152.9,0,0,0,0.0
10,2,2,1,,,,151.2,0,0,0,0.0
10,3,2,1,,,,151.7,0,0,0,0.0
10,4,2,1,,,,148.8,0,0,0,0.0
10,5,2,1,,,,166.6,0,0,0,0.0
10,6,2,1,,,,176.5,0,0,0,60.0
10,7,2,1,,,,190.6,0,0,0,303.0
10,8,2,1,,,,200.4,0,0,0,412.0
10,9,2,1,,,,223.2,0,0,0,611.0
10,10,2,1,,,,232.5,0,0,0,615.0
10,11,2,1,,,,235.9,0,0,0,557.0
10,12,2,1,,,,230.2,0,0,0,660.0
10,13,2,1,,,,233.9,0,0,0,751.0
10,14,2,1,,,,234.4,0,0,0,288.0
10,15,2,1,,,,226.9,0,0,0,124.0
