Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
6,24,6,1,,,,103.4,0,0,0,0.0
7,1,7,1,,,,102.7,0,0,0,0.0
7,2,7,1,,,,100.6,0,0,0,0.0
7,3,7,1,,,,100.1,0,0,0,0.0
7,4,7,1,,,,96.5,0,0,0,41.0
7,5,7,1,,,,98.0,0,0,0,136.0
7,6,7,1,,,,97.0,0,0,0,273.0
7,7,7,1,,,,107.9,0,0,0,415.0
7,8,7,1,,,,123.6,0,0,0,495.0
7,9,7,1,,,,127.5,0,0,0,620.0
7,10,7,1,,,,132.3,0,0,0,821.0
7,11,7,1,,,,130.0,0,0,0,847.0
7,12,7,1,,,,133.0,0,0,0,787.0
7,13,7,1,,,,132.9,0,0,0,602.0
7,14,7,1,,,,123.4,0,0,0,494.0
7,15,7,1,,,,115.0,0,0,0,524.0
7,16,7,1,,,,115.9,0,0,0,452.0
7,17,7,1,,,,115.4,0,0,0,401.0
7,18,7,1,,,,112.7,0,0,0,169.0
7,19,7,1,,,,108.7,0,0,0,20.0
7,20,7,1,,,,109.9,0,0,0,0.0
7,21,7,1,,,,107.9,0,0,0,0.0
7,22,7,1,,,,108.2,0,0,0,0.0
7,23,7,1,,,,109.0,0,0,0,0.0
7,24,7,1,,,,107.3,0,0,0,0.0
7,1,1,1,,,,105.3,0,0,0,0.0
7,2,1,1,,,,103.0,0,0,0,0.0
7,3,1,1,,,,102.5,0,0,0,0.0
7,4,1,1,,,,101.1,0,0,0,120.0
7,5,1,1,,,,97.0,0,0,0,466.0
7,6,1,1,,,,101.8,0,0,0,718.0
7,7,1,1,,,,106.7,0,0,0,842.0
7,8,1,1,,,,116.1,0,0,0,880.0
7,9,1,1,,,,117.6,0,0,0,891.0
7,10,1,1,,,,123.4,0,0,0,898.0
7,11,1,1,,,,128.2,0,0,0,896.0
7,12,1,1,,,,132.0,0,0,0,887.0
7,13,1,1,,,,133.3,0,0,0,877.0
7,14,1,1,,,,133.0,0,0,0,858.0
7,15,1,1,,,,136.9,0,0,0,828.0
7,16,1,1,,,,133.5,0,0,0,777.0
7,17,1,1,,,,130.4,0,0,0,684.0
7,18,1,1,,,,125.2,0,0,0,486.0
7,19,1,1,,,,111.5,0,0,0,171.0
