Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
6,24,6,1,,,,289.0,0,0,0,0.0
7,1,7,1,,,,286.5,0,0,0,0.0
7,2,7,1,,,,282.0,0,0,0,0.0
7,3,7,1,,,,281.0,0,0,0,0.0
7,4,7,1,,,,287.5,0,0,0,41.0
7,5,7,1,,,,287.0,0,0,0,136.0
7,6,7,1,,,,293.5,0,0,0,273.0
7,7,7,1,,,,301.0,0,0,0,415.0
7,8,7,1,,,,307.5,0,0,0,495.0
7,9,7,1,,,,309.5,0,0,0,620.0
7,10,7,1,,,,307.5,0,0,0,821.0
7,11,7,1,,,,315.0,0,0,0,847.0
7,12,7,1,,,,313.5,0,0,0,787.0
7,13,7,1,,,,311.0,0,0,0,602.0
7,14,7,1,,,,306.0,0,0,0,494.0
7,15,7,1,,,,303.0,0,0,0,524.0
7,16,7,1,,,,301.5,0,0,0,452.0
7,17,7,1,,,,304.0,0,0,0,401.0
7,18,7,1,,,,309.5,0,0,0,169.0
7,19,7,1,,,,299.0,0,0,0,20.0
7,20,7,1,,,,290.5,0,0,0,0.0
7,21,7,1,,,,290.5,0,0,0,0.0
7,22,7,1,,,,284.5,0,0,0,0.0
7,23,7,1,,,,283.5,0,0,0,0.0
7,24,7,1,,,,282.5,0,0,0,0.0
7,1,1,1,,,,284.0,0,0,0,0.0
7,2,1,1,,,,284.0,0,0,0,0.0
7,3,1,1,,,,285.5,0,0,0,0.0
7,4,1,1,,,,286.5,0,0,0,120.0
7,5,1,1,,,,281.5,0,0,0,466.0
7,6,1,1,,,,281.0,0,0,0,718.0
7,7,1,1,,,,277.5,0,0,0,842.0
7,8,1,1,,,,281.0,0,0,0,880.0
7,9,1,1,,,,284.0,0,0,0,891.0
7,10,1,1,,,,287.5,0,0,0,898.0
7,11,1,1,,,,292.0,0,0,0,896.0
7,12,1,1,,,,295.5,0,0,0,887.0
7,13,1,1,,,,299.5,0,0,0,877.0
7,14,1,1,,,,298.5,0,0,0,858.0
7,15,1,1,,,,302.5,0,0,0,828.0
7,16,1,1,,,,305.0,0,0,0,777.0
7,17,1,1,,,,305.5,0,0,0,684.0
7,18,1,1,,,,299.5,0,0,0,486.0
7,19,1,1,,,,297.5,0,0,0,171.0
7,20,1,1,,,,289.0,0,0,0,0.0
7,21,1,1,,,,287.5,0,0,0,0.0
7,22,1,1,,,,280.0,0,0,0,0.0
7,23,1,1,,,,277.0,0,0,0,0.0
7,24,1,1,,,,271.5,0,0,0,0.0
