Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
9,24,7,1,,,,52.3,0,0,0,0.0
10,1,1,1,,,,52.4,0,0,0,0.0
10,2,1,1,,,,52.7,0,0,0,0.0
10,3,1,1,,,,52.8,0,0,0,0.0
10,4,1,1,,,,52.5,0,0,0,0.0
10,5,1,1,,,,52.4,0,0,0,0.0
10,6,1,1,,,,53.0,0,0,0,3.0
10,7,1,1,,,,52.1,0,0,0,52.0
10,8,1,1,,,,54.6,0,0,0,112.0
10,9,1,1,,,,55.1,0,0,0,195.0
10,10,1,1,,,,54.7,0,0,0,215.0
10,11,1,1,,,,58.4,0,0,0,170.0
10,12,1,1,,,,59.1,0,0,0,150.0
10,13,1,1,,,,59.7,0,0,0,118.0
10,14,1,1,,,,60.6,0,0,0,73.0
10,15,1,1,,,,58.7,0,0,0,49.0
10,16,1,1,,,,59.8,0,0,0,28.0
10,17,1,1,,,,57.7,0,0,0,3.0
10,18,1,1,,,,57.6,0,0,0,0.0
10,19,1,1,,,,55.8,0,0,0,0.0
10,20,1,1,,,,55.1,0,0,0,0.0
10,21,1,1,,,,55.8,0,0,0,0.0
10,22,1,1,,,,54.6,0,0,0,0.0
10,23,1,1,,,,53.8,0,0,0,0.0
10,24,1,1,,,,53.6,0,0,0,0.0
10,1,2,1,,,,53.2,0,0,0,0.0
10,2,2,1,,,,53.5,0,0,0,0.0
10,3,2,1,,,,53.9,0,0,0,0.0
10,4,2,1,,,,53.5,0,0,0,0.0
10,5,2,1,,,,52.6,0,0,0,0.0
10,6,2,1,,,,54.8,0,0,0,60.0
10,7,2,1,,,,73.9,0,0,0,303.0
10,8,2,1,,,,79.1,0,0,0,412.0
10,9,2,1,,,,88.0,0,0,0,611.0
10,10,2,1,,,,95.2,0,0,0,615.0
10,11,2,1,,,,96.2,0,0,0,557.0
