Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,16.2,0,0,0,0.0
12,1,6,0,,,,19.4,0,0,0,0.0
12,2,6,0,,,,32.0,0,0,0,0.0
12,3,6,0,,,,32.6,0,0,0,0.0
12,4,6,0,,,,32.8,0,0,0,0.0
12,5,6,0,,,,34.0,0,0,0,0.0
12,6,6,0,,,,43.3,0,0,0,0.0
12,7,6,0,,,,58.7,0,0,0,0.0
12,8,6,0,,,,68.8,0,0,0,13.0
12,9,6,0,,,,85.7,0,0,0,127.0
12,10,6,0,,,,88.9,0,0,0,301.0
12,11,6,0,,,,95.0,0,0,0,405.0
12,12,6,0,,,,94.2,0,0,0,415.0
12,13,6,0,,,,96.9,0,0,0,370.0
12,14,6,0,,,,93.5,0,0,0,164.0
12,15,6,0,,,,86.0,0,0,0,41.0
12,16,6,0,,,,81.1,0,0,0,0.0
12,17,6,0,,,,78.7,0,0,0,0.0
12,18,6,0,,,,72.3,0,0,0,0.0
12,19,6,0,,,,63.2,0,0,0,0.0
12,20,6,0,,,,41.8,0,0,0,0.0
12,21,6,0,,,,23.6,0,0,0,0.0
12,22,6,0,,,,15.9,0,0,0,0.0
12,23,6,0,,,,16.4,0,0,0,0.0
12,24,6,0,,,,16.2,0,0,0,0.0
12,1,7,0,,,,16.3,0,0,0,0.0
12,2,7,0,,,,16.0,0,0,0,0.0
12,3,7,0,,,,16.6,0,0,0,0.0
12,4,7,0,,,,18.9,0,0,0,0.0
12,5,7,0,,,,34.6,0,0,0,0.0
12,6,7,0,,,,48.3,0,0,0,0.0
12,7,7,0,,,,50.7,0,0,0,0.0
12,8,7,0,,,,48.2,0,0,0,7.0
12,9,7,0,,,,45.3,0,0,0,53.0
