Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,19.4,0,0,0,0.0
12,1,6,0,,,,0.0,0,0,0,0.0
12,2,6,0,,,,0.0,0,0,0,0.0
12,3,6,0,,,,0.0,0,0,0,0.0
12,4,6,0,,,,0.0,0,0,0,0.0
12,5,6,0,,,,0.0,0,0,0,0.0
12,6,6,0,,,,0.0,0,0,0,0.0
12,7,6,0,,,,0.0,0,0,0,0.0
12,8,6,0,,,,0.0,0,0,0,13.0
12,9,6,0,,,,0.0,0,0,0,127.0
12,10,6,0,,,,0.0,0,0,0,301.0
12,11,6,0,,,,0.0,0,0,0,405.0
12,12,6,0,,,,0.0,0,0,0,415.0
12,13,6,0,,,,0.0,0,0,0,370.0
12,14,6,0,,,,0.0,0,0,0,164.0
12,15,6,0,,,,0.0,0,0,0,41.0
12,16,6,0,,,,0.0,0,0,0,0.0
12,17,6,0,,,,0.0,0,0,0,0.0
12,18,6,0,,,,0.0,0,0,0,0.0
12,19,6,0,,,,0.0,0,0,0,0.0
12,20,6,0,,,,0.0,0,0,0,0.0
12,21,6,0,,,,0.0,0,0,0,0.0
12,22,6,0,,,,0.0,0,0,0,0.0
12,23,6,0,,,,0.0,0,0,0,0.0
12,24,6,0,,,,0.0,0,0,0,0.0
12,1,7,0,,,,0.0,0,0,0,0.0
12,2,7,0,,,,0.0,0,0,0,0.0
12,3,7,0,,,,0.0,0,0,0,0.0
12,4,7,0,,,,0.0,0,0,0,0.0
12,5,7,0,,,,0.0,0,0,0,0.0
12,6,7,0,,,,0.0,0,0,0,0.0
12,7,7,0,,,,0.0,0,0,0,0.0
12,8,7,0,,,,0.0,0,0,0,7.0
12,9,7,0,,,,0.0,0,0,0,53.0
12,10,7,0,,,,0.0,0,0,0,105.0
12,11,7,0,,,,0.0,0,0,0,135.0
