Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,37.3,0,0,0,0.0
12,1,6,0,,,,37.8,0,0,0,0.0
12,2,6,0,,,,38.3,0,0,0,0.0
12,3,6,0,,,,37.5,0,0,0,0.0
12,4,6,0,,,,37.6,0,0,0,0.0
12,5,6,0,,,,37.2,0,0,0,0.0
12,6,6,0,,,,40.1,0,0,0,0.0
12,7,6,0,,,,43.5,0,0,0,0.0
12,8,6,0,,,,46.2,0,0,0,13.0
12,9,6,0,,,,48.5,0,0,0,127.0
12,10,6,0,,,,50.5,0,0,0,301.0
12,11,6,0,,,,53.1,0,0,0,405.0
12,12,6,0,,,,51.7,0,0,0,415.0
12,13,6,0,,,,48.1,0,0,0,370.0
12,14,6,0,,,,53.1,0,0,0,164.0
12,15,6,0,,,,53.9,0,0,0,41.0
12,16,6,0,,,,52.7,0,0,0,0.0
12,17,6,0,,,,46.3,0,0,0,0.0
12,18,6,0,,,,40.1,0,0,0,0.0
12,19,6,0,,,,34.5,0,0,0,0.0
12,20,6,0,,,,29.2,0,0,0,0.0
12,21,6,0,,,,29.0,0,0,0,0.0
12,22,6,0,,,,28.2,0,0,0,0.0
12,23,6,0,,,,25.4,0,0,0,0.0
12,24,6,0,,,,24.7,0,0,0,0.0
12,1,7,0,,,,24.8,0,0,0,0.0
12,2,7,0,,,,24.7,0,0,0,0.0
12,3,7,0,,,,24.8,0,0,0,0.0
12,4,7,0,,,,25.0,0,0,0,0.0
12,5,7,0,,,,24.2,0,0,0,0.0
12,6,7,0,,,,25.1,0,0,0,0.0
12,7,7,0,,,,25.3,0,0,0,0.0
12,8,7,0,,,,24.3,0,0,0,7.0
12,9,7,0,,,,24.5,0,0,0,53.0
12,10,7,0,,,,24.0,0,0,0,105.0
12,11,7,0,,,,23.9,0,0,0,135.0
12,12,7,0,,,,23.9,0,0,0,131.0
12,13,7,0,,,,24.9,0,0,0,108.0
12,14,7,0,,,,25.3,0,0,0,40.0
12,15,7,0,,,,24.8,0,0,0,3.0
12,16,7,0,,,,26.1,0,0,0,0.0
12,17,7,0,,,,26.9,0,0,0,0.0
12,18,7,0,,,,26.0,0,0,0,0.0
12,19,7,0,,,,24.7,0,0,0,0.0
12,20,7,0,,,,24.3,0,0,0,0.0
12,21,7,0,,,,24.3,0,0,0,0.0
12,22,7,0,,,,24.7,0,0,0,0.0
12,23,7,0,,,,24.0,0,0,0,0.0
12,24,7,0,,,,23.6,0,0,0,0.0
12,1,1,0,,,,23.3,0,0,0,0.0
12,2,1,0,,,,23.6,0,0,0,0.0
12,3,1,0,,,,23.6,0,0,0,0.0
12,4,1,0,,,,23.8,0,0,0,0.0
12,5,1,0,,,,24.4,0,0,0,0.0
12,6,1,0,,,,24.6,0,0,0,0.0
12,7,1,0,,,,24.2,0,0,0,0.0
12,8,1,0,,,,23.6,0,0,0,1.0
12,9,1,0,,,,23.4,0,0,0,19.0
12,10,1,0,,,,23.9,0,0,0,58.0
12,11,1,0,,,,23.3,0,0,0,94.0
12,12,1,0,,,,22.9,0,0,0,163.0
12,13,1,0,,,,23.0,0,0,0,277.0
12,14,1,0,,,,22.7,0,0,0,196.0
12,15,1,0,,,,23.4,0,0,0,48.0
12,16,1,0,,,,23.9,0,0,0,0.0
12,17,1,0,,,,24.2,0,0,0,0.0
12,18,1,0,,,,24.3,0,0,0,0.0
12,19,1,0,,,,23.9,0,0,0,0.0
12,20,1,0,,,,24.6,0,0,0,0.0
12,21,1,0,,,,24.4,0,0,0,0.0
12,22,1,0,,,,24.7,0,0,0,0.0
12,23,1,0,,,,24.2,0,0,0,0.0
12,24,1,0,,,,24.1,0,0,0,0.0
12,1,2,0,,,,24.8,0,0,0,0.0
12,2,2,0,,,,24.7,0,0,0,0.0
12,3,2,0,,,,25.3,0,0,0,0.0
12,4,2,0,,,,25.5,0,0,0,0.0
12,5,2,0,,,,27.1,0,0,0,0.0
12,6,2,0,,,,27.7,0,0,0,0.0
12,7,2,0,,,,33.2,0,0,0,0.0
12,8,2,0,,,,34.8,0,0,0,0.0
12,9,2,0,,,,38.8,0,0,0,14.0
12,10,2,0,,,,40.4,0,0,0,57.0
12,11,2,0,,,,41.7,0,0,0,97.0
12,12,2,0,,,,41.3,0,0,0,126.0
12,13,2,0,,,,38.1,0,0,0,118.0
12,14,2,0,,,,38.4,0,0,0,96.0
12,15,2,0,,,,38.8,0,0,0,27.0
12,16,2,0,,,,38.2,0,0,0,0.0
12,17,2,0,,,,34.9,0,0,0,0.0
12,18,2,0,,,,31.2,0,0,0,0.0
12,19,2,0,,,,30.0,0,0,0,0.0
12,20,2,0,,,,28.3,0,0,0,0.0
12,21,2,0,,,,26.3,0,0,0,0.0
12,22,2,0,,,,23.7,0,0,0,0.0
12,23,2,0,,,,21.8,0,0,0,0.0
12,24,2,0,,,,21.3,0,0,0,0.0
12,1,3,0,,,,21.4,0,0,0,0.0
12,2,3,0,,,,21.3,0,0,0,0.0
12,3,3,0,,,,21.4,0,0,0,0.0
12,4,3,0,,,,21.8,0,0,0,0.0
12,5,3,0,,,,22.0,0,0,0,0.0
12,6,3,0,,,,24.3,0,0,0,0.0
12,7,3,0,,,,30.6,0,0,0,0.0
12,8,3,0,,,,31.2,0,0,0,3.0
12,9,3,0,,,,31.5,0,0,0,38.0
12,10,3,0,,,,33.4,0,0,0,102.0
12,11,3,0,,,,33.2,0,0,0,146.0
12,12,3,0,,,,33.9,0,0,0,176.0
12,13,3,0,,,,35.7,0,0,0,160.0
12,14,3,0,,,,36.5,0,0,0,86.0
12,15,3,0,,,,37.4,0,0,0,22.0
12,16,3,0,,,,38.1,0,0,0,0.0
12,17,3,0,,,,33.9,0,0,0,0.0
12,18,3,0,,,,30.3,0,0,0,0.0
12,19,3,0,,,,26.2,0,0,0,0.0
12,20,3,0,,,,25.2,0,0,0,0.0
12,21,3,0,,,,24.8,0,0,0,0.0
12,22,3,0,,,,22.5,0,0,0,0.0
12,23,3,0,,,,21.5,0,0,0,0.0
12,24,3,0,,,,21.2,0,0,0,0.0
12,1,4,0,,,,21.4,0,0,0,0.0
12,2,4,0,,,,21.5,0,0,0,0.0
12,3,4,0,,,,21.5,0,0,0,0.0
12,4,4,0,,,,21.9,0,0,0,0.0
12,5,4,0,,,,21.9,0,0,0,0.0
12,6,4,0,,,,24.0,0,0,0,0.0
12,7,4,0,,,,30.8,0,0,0,0.0
12,8,4,0,,,,31.0,0,0,0,40.0
12,9,4,0,,,,31.0,0,0,0,221.0
12,10,4,0,,,,38.5,0,0,0,316.0
12,11,4,0,,,,38.0,0,0,0,372.0
12,12,4,0,,,,37.9,0,0,0,444.0
12,13,4,0,,,,38.7,0,0,0,426.0
12,14,4,0,,,,37.9,0,0,0,282.0
12,15,4,0,,,,42.1,0,0,0,64.0
12,16,4,0,,,,42.2,0,0,0,0.0
12,17,4,0,,,,39.3,0,0,0,0.0
12,18,4,0,,,,32.9,0,0,0,0.0
12,19,4,0,,,,30.4,0,0,0,0.0
12,20,4,0,,,,29.4,0,0,0,0.0
12,21,4,0,,,,25.1,0,0,0,0.0
12,22,4,0,,,,21.3,0,0,0,0.0
12,23,4,0,,,,21.0,0,0,0,0.0
12,24,4,0,,,,20.4,0,0,0,0.0
12,1,5,0,,,,20.2,0,0,0,0.0
12,2,5,0,,,,20.4,0,0,0,0.0
12,3,5,0,,,,20.2,0,0,0,0.0
12,4,5,0,,,,20.6,0,0,0,0.0
12,5,5,0,,,,20.8,0,0,0,0.0
12,6,5,0,,,,22.1,0,0,0,0.0
12,7,5,0,,,,29.5,0,0,0,0.0
12,8,5,0,,,,31.2,0,0,0,1.0
12,9,5,0,,,,31.7,0,0,0,9.0
12,10,5,0,,,,37.2,0,0,0,12.0
12,11,5,0,,,,35.8,0,0,0,22.0
12,12,5,0,,,,35.9,0,0,0,86.0
12,13,5,0,,,,36.2,0,0,0,314.0
12,14,5,0,,,,36.8,0,0,0,180.0
12,15,5,0,,,,37.3,0,0,0,17.0
12,16,5,0,,,,41.8,0,0,0,0.0
12,17,5,0,,,,37.2,0,0,0,0.0
12,18,5,0,,,,36.0,0,0,0,0.0
12,19,5,0,,,,31.2,0,0,0,0.0
12,20,5,0,,,,27.1,0,0,0,0.0
12,21,5,0,,,,27.4,0,0,0,0.0
12,22,5,0,,,,26.3,0,0,0,0.0
12,23,5,0,,,,25.1,0,0,0,0.0
12,24,5,0,,,,23.6,0,0,0,0.0
12,1,6,0,,,,23.8,0,0,0,0.0
12,2,6,0,,,,24.1,0,0,0,0.0
12,3,6,0,,,,24.4,0,0,0,0.0
12,4,6,0,,,,25.2,0,0,0,0.0
12,5,6,0,,,,24.9,0,0,0,0.0
12,6,6,0,,,,27.0,0,0,0,0.0
12,7,6,0,,,,33.8,0,0,0,0.0
12,8,6,0,,,,34.4,0,0,0,22.0
12,9,6,0,,,,36.9,0,0,0,91.0
12,10,6,0,,,,37.9,0,0,0,175.0
12,11,6,0,,,,36.8,0,0,0,283.0
12,12,6,0,,,,37.8,0,0,0,308.0
12,13,6,0,,,,37.3,0,0,0,290.0
12,14,6,0,,,,36.4,0,0,0,189.0
12,15,6,0,,,,38.3,0,0,0,43.0
12,16,6,0,,,,39.0,0,0,0,0.0
12,17,6,0,,,,38.1,0,0,0,0.0
12,18,6,0,,,,37.6,0,0,0,0.0
12,19,6,0,,,,31.4,0,0,0,0.0
12,20,6,0,,,,30.2,0,0,0,0.0
12,21,6,0,,,,27.1,0,0,0,0.0
12,22,6,0,,,,27.1,0,0,0,0.0
12,23,6,0,,,,27.0,0,0,0,0.0
12,24,6,0,,,,26.6,0,0,0,0.0
12,1,7,0,,,,26.5,0,0,0,0.0
12,2,7,0,,,,26.8,0,0,0,0.0
12,3,7,0,,,,26.8,0,0,0,0.0
12,4,7,0,,,,26.8,0,0,0,0.0
12,5,7,0,,,,26.8,0,0,0,0.0
12,6,7,0,,,,27.0,0,0,0,0.0
12,7,7,0,,,,27.6,0,0,0,0.0
12,8,7,0,,,,26.7,0,0,0,19.0
12,9,7,0,,,,27.0,0,0,0,123.0
12,10,7,0,,,,26.7,0,0,0,141.0
12,11,7,0,,,,26.1,0,0,0,138.0
12,12,7,0,,,,25.8,0,0,0,111.0
12,13,7,0,,,,25.0,0,0,0,91.0
12,14,7,0,,,,25.1,0,0,0,73.0
12,15,7,0,,,,25.0,0,0,0,28.0
