Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,144.1,0,0,0,0.0
12,1,6,0,,,,143.6,0,0,0,0.0
12,2,6,0,,,,143.1,0,0,0,0.0
12,3,6,0,,,,144.6,0,0,0,0.0
12,4,6,0,,,,147.0,0,0,0,0.0
12,5,6,0,,,,144.4,0,0,0,0.0
12,6,6,0,,,,141.7,0,0,0,0.0
12,7,6,0,,,,148.0,0,0,0,0.0
12,8,6,0,,,,200.5,0,0,0,13.0
12,9,6,0,,,,289.4,0,0,0,127.0
12,10,6,0,,,,310.0,0,0,0,301.0
12,11,6,0,,,,326.6,0,0,0,405.0
12,12,6,0,,,,328.9,0,0,0,415.0
12,13,6,0,,,,315.2,0,0,0,370.0
12,14,6,0,,,,315.6,0,0,0,164.0
12,15,6,0,,,,314.6,0,0,0,41.0
12,16,6,0,,,,311.4,0,0,0,0.0
12,17,6,0,,,,284.9,0,0,0,0.0
12,18,6,0,,,,241.4,0,0,0,0.0
12,19,6,0,,,,195.3,0,0,0,0.0
12,20,6,0,,,,167.6,0,0,0,0.0
12,21,6,0,,,,151.7,0,0,0,0.0
12,22,6,0,,,,140.9,0,0,0,0.0
12,23,6,0,,,,137.7,0,0,0,0.0
12,24,6,0,,,,132.6,0,0,0,0.0
12,1,7,0,,,,131.5,0,0,0,0.0
12,2,7,0,,,,130.8,0,0,0,0.0
12,3,7,0,,,,131.2,0,0,0,0.0
12,4,7,0,,,,131.1,0,0,0,0.0
12,5,7,0,,,,130.3,0,0,0,0.0
12,6,7,0,,,,130.8,0,0,0,0.0
12,7,7,0,,,,131.7,0,0,0,0.0
12,8,7,0,,,,142.2,0,0,0,7.0
12,9,7,0,,,,154.1,0,0,0,53.0
12,10,7,0,,,,156.7,0,0,0,105.0
12,11,7,0,,,,166.4,0,0,0,135.0
12,12,7,0,,,,170.9,0,0,0,131.0
12,13,7,0,,,,173.0,0,0,0,108.0
12,14,7,0,,,,172.3,0,0,0,40.0
12,15,7,0,,,,172.8,0,0,0,3.0
12,16,7,0,,,,172.3,0,0,0,0.0
12,17,7,0,,,,167.2,0,0,0,0.0
12,18,7,0,,,,159.6,0,0,0,0.0
12,19,7,0,,,,151.8,0,0,0,0.0
12,20,7,0,,,,144.8,0,0,0,0.0
12,21,7,0,,,,137.9,0,0,0,0.0
12,22,7,0,,,,137.9,0,0,0,0.0
12,23,7,0,,,,132.7,0,0,0,0.0
12,24,7,0,,,,129.9,0,0,0,0.0
12,1,1,0,,,,127.4,0,0,0,0.0
12,2,1,0,,,,126.3,0,0,0,0.0
12,3,1,0,,,,128.0,0,0,0,0.0
12,4,1,0,,,,128.4,0,0,0,0.0
12,5,1,0,,,,127.1,0,0,0,0.0
12,6,1,0,,,,127.6,0,0,0,0.0
12,7,1,0,,,,127.7,0,0,0,0.0
12,8,1,0,,,,128.3,0,0,0,1.0
12,9,1,0,,,,129.9,0,0,0,19.0
12,10,1,0,,,,133.7,0,0,0,58.0
12,11,1,0,,,,142.4,0,0,0,94.0
12,12,1,0,,,,146.5,0,0,0,163.0
12,13,1,0,,,,146.9,0,0,0,277.0
12,14,1,0,,,,146.1,0,0,0,196.0
12,15,1,0,,,,148.4,0,0,0,48.0
12,16,1,0,,,,149.8,0,0,0,0.0
12,17,1,0,,,,150.6,0,0,0,0.0
12,18,1,0,,,,153.3,0,0,0,0.0
12,19,1,0,,,,153.0,0,0,0,0.0
12,20,1,0,,,,143.7,0,0,0,0.0
12,21,1,0,,,,139.4,0,0,0,0.0
12,22,1,0,,,,136.2,0,0,0,0.0
12,23,1,0,,,,134.6,0,0,0,0.0
12,24,1,0,,,,131.5,0,0,0,0.0
12,1,2,0,,,,130.0,0,0,0,0.0
12,2,2,0,,,,131.5,0,0,0,0.0
12,3,2,0,,,,133.2,0,0,0,0.0
12,4,2,0,,,,136.7,0,0,0,0.0
12,5,2,0,,,,131.4,0,0,0,0.0
12,6,2,0,,,,134.6,0,0,0,0.0
12,7,2,0,,,,139.9,0,0,0,0.0
