Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,89.5,0,0,0,0.0
12,1,6,0,,,,91.3,0,0,0,0.0
12,2,6,0,,,,90.2,0,0,0,0.0
12,3,6,0,,,,89.3,0,0,0,0.0
12,4,6,0,,,,83.5,0,0,0,0.0
12,5,6,0,,,,85.5,0,0,0,0.0
12,6,6,0,,,,133.6,0,0,0,0.0
12,7,6,0,,,,174.3,0,0,0,0.0
12,8,6,0,,,,186.8,0,0,0,13.0
12,9,6,0,,,,197.1,0,0,0,127.0
12,10,6,0,,,,205.1,0,0,0,301.0
12,11,6,0,,,,202.6,0,0,0,405.0
12,12,6,0,,,,201.2,0,0,0,415.0
12,13,6,0,,,,200.7,0,0,0,370.0
12,14,6,0,,,,205.2,0,0,0,164.0
12,15,6,0,,,,196.3,0,0,0,41.0
12,16,6,0,,,,198.0,0,0,0,0.0
12,17,6,0,,,,178.6,0,0,0,0.0
12,18,6,0,,,,165.8,0,0,0,0.0
12,19,6,0,,,,127.3,0,0,0,0.0
12,20,6,0,,,,109.3,0,0,0,0.0
12,21,6,0,,,,108.1,0,0,0,0.0
12,22,6,0,,,,95.6,0,0,0,0.0
12,23,6,0,,,,93.6,0,0,0,0.0
12,24,6,0,,,,94.9,0,0,0,0.0
12,1,7,0,,,,88.0,0,0,0,0.0
12,2,7,0,,,,85.4,0,0,0,0.0
12,3,7,0,,,,84.4,0,0,0,0.0
12,4,7,0,,,,82.8,0,0,0,0.0
12,5,7,0,,,,81.6,0,0,0,0.0
12,6,7,0,,,,91.6,0,0,0,0.0
12,7,7,0,,,,147.4,0,0,0,0.0
12,8,7,0,,,,168.5,0,0,0,7.0
12,9,7,0,,,,174.4,0,0,0,53.0
12,10,7,0,,,,164.8,0,0,0,105.0
12,11,7,0,,,,158.1,0,0,0,135.0
12,12,7,0,,,,157.3,0,0,0,131.0
12,13,7,0,,,,150.5,0,0,0,108.0
12,14,7,0,,,,141.2,0,0,0,40.0
12,15,7,0,,,,136.4,0,0,0,3.0
12,16,7,0,,,,131.7,0,0,0,0.0
12,17,7,0,,,,126.0,0,0,0,0.0
12,18,7,0,,,,124.6,0,0,0,0.0
12,19,7,0,,,,89.2,0,0,0,0.0
12,20,7,0,,,,76.3,0,0,0,0.0
12,21,7,0,,,,75.6,0,0,0,0.0
12,22,7,0,,,,76.1,0,0,0,0.0
12,23,7,0,,,,76.2,0,0,0,0.0
12,24,7,0,,,,76.3,0,0,0,0.0
12,1,1,0,,,,76.6,0,0,0,0.0
12,2,1,0,,,,76.7,0,0,0,0.0
12,3,1,0,,,,76.2,0,0,0,0.0
12,4,1,0,,,,77.1,0,0,0,0.0
12,5,1,0,,,,78.7,0,0,0,0.0
12,6,1,0,,,,76.3,0,0,0,0.0
12,7,1,0,,,,116.0,0,0,0,0.0
12,8,1,0,,,,122.6,0,0,0,1.0
12,9,1,0,,,,115.0,0,0,0,19.0
12,10,1,0,,,,109.1,0,0,0,58.0
12,11,1,0,,,,109.1,0,0,0,94.0
12,12,1,0,,,,109.8,0,0,0,163.0
12,13,1,0,,,,107.0,0,0,0,277.0
12,14,1,0,,,,105.1,0,0,0,196.0
12,15,1,0,,,,109.4,0,0,0,48.0
12,16,1,0,,,,106.0,0,0,0,0.0
12,17,1,0,,,,108.2,0,0,0,0.0
12,18,1,0,,,,106.6,0,0,0,0.0
12,19,1,0,,,,82.9,0,0,0,0.0
12,20,1,0,,,,76.0,0,0,0,0.0
12,21,1,0,,,,74.9,0,0,0,0.0
12,22,1,0,,,,71.4,0,0,0,0.0
12,23,1,0,,,,72.6,0,0,0,0.0
12,24,1,0,,,,77.3,0,0,0,0.0
12,1,2,0,,,,77.5,0,0,0,0.0
12,2,2,0,,,,76.9,0,0,0,0.0
12,3,2,0,,,,77.4,0,0,0,0.0
12,4,2,0,,,,74.4,0,0,0,0.0
12,5,2,0,,,,78.7,0,0,0,0.0
12,6,2,0,,,,136.3,0,0,0,0.0
12,7,2,0,,,,175.4,0,0,0,0.0
12,8,2,0,,,,176.7,0,0,0,0.0
12,9,2,0,,,,194.7,0,0,0,14.0
12,10,2,0,,,,195.7,0,0,0,57.0
12,11,2,0,,,,189.5,0,0,0,97.0
12,12,2,0,,,,179.2,0,0,0,126.0
12,13,2,0,,,,174.6,0,0,0,118.0
12,14,2,0,,,,175.5,0,0,0,96.0
12,15,2,0,,,,163.2,0,0,0,27.0
12,16,2,0,,,,171.2,0,0,0,0.0
12,17,2,0,,,,157.5,0,0,0,0.0
12,18,2,0,,,,140.5,0,0,0,0.0
12,19,2,0,,,,108.2,0,0,0,0.0
12,20,2,0,,,,92.1,0,0,0,0.0
12,21,2,0,,,,84.8,0,0,0,0.0
12,22,2,0,,,,75.7,0,0,0,0.0
12,23,2,0,,,,72.7,0,0,0,0.0
12,24,2,0,,,,78.8,0,0,0,0.0
12,1,3,0,,,,74.8,0,0,0,0.0
12,2,3,0,,,,76.2,0,0,0,0.0
12,3,3,0,,,,75.7,0,0,0,0.0
12,4,3,0,,,,71.5,0,0,0,0.0
12,5,3,0,,,,75.5,0,0,0,0.0
12,6,3,0,,,,121.4,0,0,0,0.0
12,7,3,0,,,,154.1,0,0,0,0.0
12,8,3,0,,,,166.7,0,0,0,3.0
12,9,3,0,,,,177.7,0,0,0,38.0
12,10,3,0,,,,177.4,0,0,0,102.0
12,11,3,0,,,,176.7,0,0,0,146.0
12,12,3,0,,,,187.9,0,0,0,176.0
12,13,3,0,,,,193.4,0,0,0,160.0
12,14,3,0,,,,191.4,0,0,0,86.0
12,15,3,0,,,,187.7,0,0,0,22.0
12,16,3,0,,,,179.1,0,0,0,0.0
12,17,3,0,,,,154.7,0,0,0,0.0
12,18,3,0,,,,140.4,0,0,0,0.0
12,19,3,0,,,,112.4,0,0,0,0.0
12,20,3,0,,,,106.3,0,0,0,0.0
12,21,3,0,,,,96.2,0,0,0,0.0
12,22,3,0,,,,78.4,0,0,0,0.0
12,23,3,0,,,,72.8,0,0,0,0.0
12,24,3,0,,,,78.5,0,0,0,0.0
12,1,4,0,,,,76.8,0,0,0,0.0
12,2,4,0,,,,77.4,0,0,0,0.0
12,3,4,0,,,,75.1,0,0,0,0.0
12,4,4,0,,,,72.0,0,0,0,0.0
12,5,4,0,,,,75.8,0,0,0,0.0
12,6,4,0,,,,120.1,0,0,0,0.0
12,7,4,0,,,,153.5,0,0,0,0.0
12,8,4,0,,,,158.8,0,0,0,40.0
12,9,4,0,,,,178.8,0,0,0,221.0
12,10,4,0,,,,176.9,0,0,0,316.0
12,11,4,0,,,,184.3,0,0,0,372.0
12,12,4,0,,,,186.2,0,0,0,444.0
12,13,4,0,,,,188.6,0,0,0,426.0
12,14,4,0,,,,190.1,0,0,0,282.0
12,15,4,0,,,,183.2,0,0,0,64.0
12,16,4,0,,,,180.0,0,0,0,0.0
12,17,4,0,,,,161.1,0,0,0,0.0
12,18,4,0,,,,138.7,0,0,0,0.0
12,19,4,0,,,,127.5,0,0,0,0.0
12,20,4,0,,,,110.7,0,0,0,0.0
12,21,4,0,,,,101.9,0,0,0,0.0
12,22,4,0,,,,83.6,0,0,0,0.0
12,23,4,0,,,,77.8,0,0,0,0.0
12,24,4,0,,,,85.5,0,0,0,0.0
12,1,5,0,,,,81.8,0,0,0,0.0
12,2,5,0,,,,81.7,0,0,0,0.0
12,3,5,0,,,,80.3,0,0,0,0.0
12,4,5,0,,,,77.0,0,0,0,0.0
12,5,5,0,,,,76.0,0,0,0,0.0
12,6,5,0,,,,82.9,0,0,0,0.0
12,7,5,0,,,,149.0,0,0,0,0.0
12,8,5,0,,,,164.0,0,0,0,1.0
12,9,5,0,,,,170.2,0,0,0,9.0
12,10,5,0,,,,170.0,0,0,0,12.0
12,11,5,0,,,,172.9,0,0,0,22.0
12,12,5,0,,,,175.9,0,0,0,86.0
12,13,5,0,,,,169.2,0,0,0,314.0
12,14,5,0,,,,160.9,0,0,0,180.0
