Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,334.0,0,0,0,0.0
12,1,6,0,,,,313.5,0,0,0,0.0
12,2,6,0,,,,312.0,0,0,0,0.0
12,3,6,0,,,,314.5,0,0,0,0.0
12,4,6,0,,,,304.0,0,0,0,0.0
12,5,6,0,,,,302.0,0,0,0,0.0
12,6,6,0,,,,302.0,0,0,0,0.0
12,7,6,0,,,,312.0,0,0,0,0.0
12,8,6,0,,,,348.0,0,0,0,13.0
12,9,6,0,,,,415.0,0,0,0,127.0
12,10,6,0,,,,445.0,0,0,0,301.0
12,11,6,0,,,,466.0,0,0,0,405.0
12,12,6,0,,,,485.5,0,0,0,415.0
12,13,6,0,,,,472.5,0,0,0,370.0
12,14,6,0,,,,477.0,0,0,0,164.0
12,15,6,0,,,,475.0,0,0,0,41.0
12,16,6,0,,,,514.5,0,0,0,0.0
12,17,6,0,,,,493.0,0,0,0,0.0
12,18,6,0,,,,440.5,0,0,0,0.0
12,19,6,0,,,,392.0,0,0,0,0.0
12,20,6,0,,,,360.5,0,0,0,0.0
12,21,6,0,,,,329.5,0,0,0,0.0
12,22,6,0,,,,316.0,0,0,0,0.0
12,23,6,0,,,,299.0,0,0,0,0.0
12,24,6,0,,,,298.0,0,0,0,0.0
12,1,7,0,,,,296.5,0,0,0,0.0
12,2,7,0,,,,280.0,0,0,0,0.0
12,3,7,0,,,,276.5,0,0,0,0.0
12,4,7,0,,,,289.5,0,0,0,0.0
12,5,7,0,,,,273.5,0,0,0,0.0
12,6,7,0,,,,289.0,0,0,0,0.0
12,7,7,0,,,,284.0,0,0,0,0.0
12,8,7,0,,,,282.0,0,0,0,7.0
12,9,7,0,,,,318.5,0,0,0,53.0
12,10,7,0,,,,354.0,0,0,0,105.0
12,11,7,0,,,,358.0,0,0,0,135.0
12,12,7,0,,,,378.0,0,0,0,131.0
12,13,7,0,,,,356.5,0,0,0,108.0
12,14,7,0,,,,332.5,0,0,0,40.0
12,15,7,0,,,,312.5,0,0,0,3.0
12,16,7,0,,,,328.0,0,0,0,0.0
12,17,7,0,,,,320.0,0,0,0,0.0
12,18,7,0,,,,332.0,0,0,0,0.0
12,19,7,0,,,,314.0,0,0,0,0.0
12,20,7,0,,,,319.5,0,0,0,0.0
12,21,7,0,,,,324.5,0,0,0,0.0
12,22,7,0,,,,290.0,0,0,0,0.0
12,23,7,0,,,,295.0,0,0,0,0.0
12,24,7,0,,,,285.0,0,0,0,0.0
12,1,1,0,,,,287.0,0,0,0,0.0
12,2,1,0,,,,286.0,0,0,0,0.0
12,3,1,0,,,,279.5,0,0,0,0.0
12,4,1,0,,,,284.5,0,0,0,0.0
12,5,1,0,,,,272.0,0,0,0,0.0
12,6,1,0,,,,285.5,0,0,0,0.0
12,7,1,0,,,,270.5,0,0,0,0.0
12,8,1,0,,,,287.0,0,0,0,1.0
12,9,1,0,,,,288.0,0,0,0,19.0
12,10,1,0,,,,310.5,0,0,0,58.0
12,11,1,0,,,,327.0,0,0,0,94.0
12,12,1,0,,,,330.0,0,0,0,163.0
12,13,1,0,,,,337.0,0,0,0,277.0
12,14,1,0,,,,312.5,0,0,0,196.0
12,15,1,0,,,,331.0,0,0,0,48.0
12,16,1,0,,,,337.5,0,0,0,0.0
12,17,1,0,,,,344.5,0,0,0,0.0
12,18,1,0,,,,326.0,0,0,0,0.0
12,19,1,0,,,,336.0,0,0,0,0.0
12,20,1,0,,,,316.5,0,0,0,0.0
12,21,1,0,,,,330.0,0,0,0,0.0
12,22,1,0,,,,305.5,0,0,0,0.0
12,23,1,0,,,,297.0,0,0,0,0.0
12,24,1,0,,,,293.0,0,0,0,0.0
12,1,2,0,,,,288.0,0,0,0,0.0
12,2,2,0,,,,284.0,0,0,0,0.0
12,3,2,0,,,,289.0,0,0,0,0.0
12,4,2,0,,,,291.0,0,0,0,0.0
12,5,2,0,,,,301.0,0,0,0,0.0
12,6,2,0,,,,289.0,0,0,0,0.0
12,7,2,0,,,,314.0,0,0,0,0.0
12,8,2,0,,,,337.5,0,0,0,0.0
12,9,2,0,,,,402.5,0,0,0,14.0
12,10,2,0,,,,436.0,0,0,0,57.0
12,11,2,0,,,,447.0,0,0,0,97.0
12,12,2,0,,,,448.0,0,0,0,126.0
12,13,2,0,,,,427.0,0,0,0,118.0
12,14,2,0,,,,452.5,0,0,0,96.0
12,15,2,0,,,,487.0,0,0,0,27.0
12,16,2,0,,,,497.0,0,0,0,0.0
12,17,2,0,,,,478.0,0,0,0,0.0
12,18,2,0,,,,429.5,0,0,0,0.0
12,19,2,0,,,,395.0,0,0,0,0.0
12,20,2,0,,,,351.0,0,0,0,0.0
12,21,2,0,,,,342.0,0,0,0,0.0
12,22,2,0,,,,337.5,0,0,0,0.0
12,23,2,0,,,,326.5,0,0,0,0.0
12,24,2,0,,,,328.0,0,0,0,0.0
12,1,3,0,,,,318.0,0,0,0,0.0
12,2,3,0,,,,308.5,0,0,0,0.0
12,3,3,0,,,,313.5,0,0,0,0.0
12,4,3,0,,,,307.0,0,0,0,0.0
12,5,3,0,,,,312.0,0,0,0,0.0
12,6,3,0,,,,316.0,0,0,0,0.0
12,7,3,0,,,,309.5,0,0,0,0.0
12,8,3,0,,,,354.0,0,0,0,3.0
12,9,3,0,,,,448.5,0,0,0,38.0
12,10,3,0,,,,463.0,0,0,0,102.0
12,11,3,0,,,,480.0,0,0,0,146.0
12,12,3,0,,,,484.5,0,0,0,176.0
12,13,3,0,,,,481.5,0,0,0,160.0
12,14,3,0,,,,489.0,0,0,0,86.0
12,15,3,0,,,,507.0,0,0,0,22.0
12,16,3,0,,,,508.0,0,0,0,0.0
12,17,3,0,,,,494.0,0,0,0,0.0
12,18,3,0,,,,448.0,0,0,0,0.0
12,19,3,0,,,,394.0,0,0,0,0.0
12,20,3,0,,,,371.0,0,0,0,0.0
12,21,3,0,,,,345.5,0,0,0,0.0
12,22,3,0,,,,334.5,0,0,0,0.0
12,23,3,0,,,,316.0,0,0,0,0.0
12,24,3,0,,,,317.0,0,0,0,0.0
12,1,4,0,,,,293.5,0,0,0,0.0
12,2,4,0,,,,308.5,0,0,0,0.0
12,3,4,0,,,,301.0,0,0,0,0.0
12,4,4,0,,,,315.0,0,0,0,0.0
12,5,4,0,,,,298.5,0,0,0,0.0
12,6,4,0,,,,321.5,0,0,0,0.0
12,7,4,0,,,,314.0,0,0,0,0.0
12,8,4,0,,,,358.0,0,0,0,40.0
12,9,4,0,,,,437.0,0,0,0,221.0
12,10,4,0,,,,471.5,0,0,0,316.0
12,11,4,0,,,,480.5,0,0,0,372.0
12,12,4,0,,,,459.5,0,0,0,444.0
12,13,4,0,,,,459.5,0,0,0,426.0
12,14,4,0,,,,472.0,0,0,0,282.0
12,15,4,0,,,,477.5,0,0,0,64.0
12,16,4,0,,,,487.5,0,0,0,0.0
12,17,4,0,,,,481.5,0,0,0,0.0
12,18,4,0,,,,417.5,0,0,0,0.0
12,19,4,0,,,,380.0,0,0,0,0.0
12,20,4,0,,,,351.0,0,0,0,0.0
12,21,4,0,,,,326.5,0,0,0,0.0
12,22,4,0,,,,316.0,0,0,0,0.0
12,23,4,0,,,,300.0,0,0,0,0.0
12,24,4,0,,,,280.0,0,0,0,0.0
12,1,5,0,,,,290.5,0,0,0,0.0
12,2,5,0,,,,281.5,0,0,0,0.0
12,3,5,0,,,,288.5,0,0,0,0.0
12,4,5,0,,,,284.0,0,0,0,0.0
12,5,5,0,,,,290.0,0,0,0,0.0
12,6,5,0,,,,295.5,0,0,0,0.0
12,7,5,0,,,,301.0,0,0,0,0.0
12,8,5,0,,,,343.5,0,0,0,1.0
12,9,5,0,,,,408.0,0,0,0,9.0
12,10,5,0,,,,437.0,0,0,0,12.0
12,11,5,0,,,,451.0,0,0,0,22.0
12,12,5,0,,,,448.5,0,0,0,86.0
12,13,5,0,,,,439.0,0,0,0,314.0
12,14,5,0,,,,451.5,0,0,0,180.0
12,15,5,0,,,,463.0,0,0,0,17.0
12,16,5,0,,,,457.0,0,0,0,0.0
12,17,5,0,,,,455.0,0,0,0,0.0
12,18,5,0,,,,388.0,0,0,0,0.0
12,19,5,0,,,,364.0,0,0,0,0.0
12,20,5,0,,,,332.0,0,0,0,0.0
12,21,5,0,,,,312.5,0,0,0,0.0
12,22,5,0,,,,299.0,0,0,0,0.0
12,23,5,0,,,,298.0,0,0,0,0.0
12,24,5,0,,,,296.5,0,0,0,0.0
12,1,6,0,,,,298.5,0,0,0,0.0
12,2,6,0,,,,289.5,0,0,0,0.0
12,3,6,0,,,,291.5,0,0,0,0.0
12,4,6,0,,,,297.0,0,0,0,0.0
12,5,6,0,,,,294.5,0,0,0,0.0
12,6,6,0,,,,300.5,0,0,0,0.0
12,7,6,0,,,,305.0,0,0,0,0.0
12,8,6,0,,,,339.5,0,0,0,22.0
12,9,6,0,,,,398.5,0,0,0,91.0
12,10,6,0,,,,421.0,0,0,0,175.0
12,11,6,0,,,,440.5,0,0,0,283.0
12,12,6,0,,,,441.0,0,0,0,308.0
12,13,6,0,,,,439.5,0,0,0,290.0
12,14,6,0,,,,431.5,0,0,0,189.0
12,15,6,0,,,,444.0,0,0,0,43.0
12,16,6,0,,,,457.0,0,0,0,0.0
12,17,6,0,,,,460.5,0,0,0,0.0
12,18,6,0,,,,420.5,0,0,0,0.0
12,19,6,0,,,,375.5,0,0,0,0.0
12,20,6,0,,,,370.5,0,0,0,0.0
12,21,6,0,,,,355.0,0,0,0,0.0
12,22,6,0,,,,333.5,0,0,0,0.0
12,23,6,0,,,,339.0,0,0,0,0.0
12,24,6,0,,,,343.0,0,0,0,0.0
12,1,7,0,,,,335.5,0,0,0,0.0
12,2,7,0,,,,306.5,0,0,0,0.0
12,3,7,0,,,,301.0,0,0,0,0.0
12,4,7,0,,,,295.0,0,0,0,0.0
12,5,7,0,,,,283.5,0,0,0,0.0
12,6,7,0,,,,274.0,0,0,0,0.0
12,7,7,0,,,,276.0,0,0,0,0.0
12,8,7,0,,,,283.5,0,0,0,19.0
12,9,7,0,,,,320.5,0,0,0,123.0
12,10,7,0,,,,352.0,0,0,0,141.0
12,11,7,0,,,,365.0,0,0,0,138.0
12,12,7,0,,,,372.0,0,0,0,111.0
12,13,7,0,,,,361.5,0,0,0,91.0
12,14,7,0,,,,330.5,0,0,0,73.0
12,15,7,0,,,,335.5,0,0,0,28.0
12,16,7,0,,,,349.0,0,0,0,0.0
12,17,7,0,,,,348.0,0,0,0,0.0
12,18,7,0,,,,339.0,0,0,0,0.0
12,19,7,0,,,,331.0,0,0,0,0.0
12,20,7,0,,,,332.0,0,0,0,0.0
12,21,7,0,,,,328.5,0,0,0,0.0
12,22,7,0,,,,316.5,0,0,0,0.0
12,23,7,0,,,,310.5,0,0,0,0.0
12,24,7,0,,,,288.0,0,0,0,0.0
12,1,1,0,,,,283.5,0,0,0,0.0
12,2,1,0,,,,268.5,0,0,0,0.0
12,3,1,0,,,,274.5,0,0,0,0.0
12,4,1,0,,,,272.0,0,0,0,0.0
12,5,1,0,,,,270.5,0,0,0,0.0
12,6,1,0,,,,268.0,0,0,0,0.0
12,7,1,0,,,,271.0,0,0,0,0.0
12,8,1,0,,,,270.5,0,0,0,0.0
12,9,1,0,,,,277.0,0,0,0,3.0
12,10,1,0,,,,280.5,0,0,0,9.0
12,11,1,0,,,,284.5,0,0,0,15.0
12,12,1,0,,,,291.0,0,0,0,17.0
12,13,1,0,,,,306.5,0,0,0,15.0
12,14,1,0,,,,309.0,0,0,0,7.0
12,15,1,0,,,,315.5,0,0,0,0.0
12,16,1,0,,,,328.0,0,0,0,0.0
12,17,1,0,,,,326.0,0,0,0,0.0
12,18,1,0,,,,320.5,0,0,0,0.0
12,19,1,0,,,,331.0,0,0,0,0.0
12,20,1,0,,,,325.0,0,0,0,0.0
12,21,1,0,,,,316.0,0,0,0,0.0
12,22,1,0,,,,304.0,0,0,0,0.0
12,23,1,0,,,,292.0,0,0,0,0.0
12,24,1,0,,,,291.5,0,0,0,0.0
12,1,2,0,,,,284.5,0,0,0,0.0
12,2,2,0,,,,286.0,0,0,0,0.0
12,3,2,0,,,,288.0,0,0,0,0.0
12,4,2,0,,,,279.5,0,0,0,0.0
12,5,2,0,,,,281.0,0,0,0,0.0
12,6,2,0,,,,288.0,0,0,0,0.0
12,7,2,0,,,,308.0,0,0,0,0.0
12,8,2,0,,,,333.0,0,0,0,0.0
12,9,2,0,,,,389.5,0,0,0,14.0
12,10,2,0,,,,418.0,0,0,0,26.0
12,11,2,0,,,,458.5,0,0,0,29.0
12,12,2,0,,,,446.0,0,0,0,24.0
12,13,2,0,,,,454.0,0,0,0,16.0
12,14,2,0,,,,458.5,0,0,0,8.0
12,15,2,0,,,,460.5,0,0,0,0.0
12,16,2,0,,,,450.0,0,0,0,0.0
12,17,2,0,,,,464.5,0,0,0,0.0
12,18,2,0,,,,409.0,0,0,0,0.0
12,19,2,0,,,,378.5,0,0,0,0.0
12,20,2,0,,,,346.0,0,0,0,0.0
12,21,2,0,,,,334.5,0,0,0,0.0
12,22,2,0,,,,315.0,0,0,0,0.0
12,23,2,0,,,,301.5,0,0,0,0.0
