Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,24,5,0,,,,314.4,0,0,0,0.0
12,1,6,0,,,,309.3,0,0,0,0.0
12,2,6,0,,,,310.1,0,0,0,0.0
12,3,6,0,,,,307.3,0,0,0,0.0
12,4,6,0,,,,311.8,0,0,0,0.0
12,5,6,0,,,,314.5,0,0,0,0.0
12,6,6,0,,,,347.3,0,0,0,0.0
12,7,6,0,,,,406.1,0,0,0,0.0
12,8,6,0,,,,506.5,0,0,0,13.0
12,9,6,0,,,,551.0,0,0,0,127.0
12,10,6,0,,,,573.0,0,0,0,301.0
12,11,6,0,,,,576.6,0,0,0,405.0
12,12,6,0,,,,576.8,0,0,0,415.0
12,13,6,0,,,,560.8,0,0,0,370.0
12,14,6,0,,,,568.4,0,0,0,164.0
12,15,6,0,,,,590.3,0,0,0,41.0
12,16,6,0,,,,546.2,0,0,0,0.0
12,17,6,0,,,,460.0,0,0,0,0.0
12,18,6,0,,,,402.1,0,0,0,0.0
12,19,6,0,,,,358.3,0,0,0,0.0
12,20,6,0,,,,335.4,0,0,0,0.0
12,21,6,0,,,,312.9,0,0,0,0.0
12,22,6,0,,,,309.0,0,0,0,0.0
12,23,6,0,,,,305.6,0,0,0,0.0
12,24,6,0,,,,299.7,0,0,0,0.0
12,1,7,0,,,,298.8,0,0,0,0.0
12,2,7,0,,,,301.0,0,0,0,0.0
12,3,7,0,,,,297.2,0,0,0,0.0
12,4,7,0,,,,297.5,0,0,0,0.0
12,5,7,0,,,,298.5,0,0,0,0.0
12,6,7,0,,,,303.2,0,0,0,0.0
12,7,7,0,,,,306.9,0,0,0,0.0
12,8,7,0,,,,312.5,0,0,0,7.0
12,9,7,0,,,,314.4,0,0,0,53.0
12,10,7,0,,,,322.8,0,0,0,105.0
12,11,7,0,,,,327.8,0,0,0,135.0
12,12,7,0,,,,336.1,0,0,0,131.0
12,13,7,0,,,,348.5,0,0,0,108.0
12,14,7,0,,,,348.5,0,0,0,40.0
12,15,7,0,,,,354.4,0,0,0,3.0
12,16,7,0,,,,356.2,0,0,0,0.0
12,17,7,0,,,,347.7,0,0,0,0.0
12,18,7,0,,,,339.5,0,0,0,0.0
12,19,7,0,,,,321.7,0,0,0,0.0
12,20,7,0,,,,315.9,0,0,0,0.0
12,21,7,0,,,,315.9,0,0,0,0.0
12,22,7,0,,,,308.8,0,0,0,0.0
12,23,7,0,,,,300.6,0,0,0,0.0
12,24,7,0,,,,292.8,0,0,0,0.0
12,1,1,0,,,,289.8,0,0,0,0.0
12,2,1,0,,,,289.5,0,0,0,0.0
12,3,1,0,,,,288.0,0,0,0,0.0
12,4,1,0,,,,287.6,0,0,0,0.0
12,5,1,0,,,,287.4,0,0,0,0.0
12,6,1,0,,,,293.5,0,0,0,0.0
12,7,1,0,,,,294.1,0,0,0,0.0
12,8,1,0,,,,301.9,0,0,0,1.0
12,9,1,0,,,,308.1,0,0,0,19.0
12,10,1,0,,,,321.7,0,0,0,58.0
