Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
10,24,3,0,,,,62.3,0,0,0,0.0
11,1,4,0,,,,61.1,0,0,0,0.0
11,2,4,0,,,,59.5,0,0,0,0.0
11,3,4,0,,,,59.8,0,0,0,0.0
11,4,4,0,,,,60.1,0,0,0,0.0
11,5,4,0,,,,60.3,0,0,0,0.0
11,6,4,0,,,,62.4,0,0,0,0.0
11,7,4,0,,,,62.8,0,0,0,5.0
11,8,4,0,,,,74.4,0,0,0,62.0
11,9,4,0,,,,83.1,0,0,0,243.0
11,10,4,0,,,,89.8,0,0,0,266.0
11,11,4,0,,,,99.6,0,0,0,199.0
11,12,4,0,,,,99.9,0,0,0,161.0
11,13,4,0,,,,92.6,0,0,0,112.0
11,14,4,0,,,,90.4,0,0,0,62.0
11,15,4,0,,,,92.4,0,0,0,26.0
11,16,4,0,,,,95.8,0,0,0,1.0
11,17,4,0,,,,84.3,0,0,0,0.0
11,18,4,0,,,,71.2,0,0,0,0.0
11,19,4,0,,,,70.1,0,0,0,0.0
11,20,4,0,,,,67.0,0,0,0,0.0
11,21,4,0,,,,63.8,0,0,0,0.0
11,22,4,0,,,,60.1,0,0,0,0.0
11,23,4,0,,,,59.7,0,0,0,0.0
11,24,4,0,,,,59.0,0,0,0,0.0
11,1,5,0,,,,59.3,0,0,0,0.0
11,2,5,0,,,,60.1,0,0,0,0.0
11,3,5,0,,,,60.8,0,0,0,0.0
11,4,5,0,,,,61.0,0,0,0,0.0
11,5,5,0,,,,60.1,0,0,0,0.0
11,6,5,0,,,,61.2,0,0,0,0.0
11,7,5,0,,,,62.5,0,0,0,0.0
11,8,5,0,,,,73.7,0,0,0,21.0
11,9,5,0,,,,83.5,0,0,0,61.0
11,10,5,0,,,,87.9,0,0,0,120.0
11,11,5,0,,,,94.5,0,0,0,225.0
11,12,5,0,,,,98.1,0,0,0,286.0
11,13,5,0,,,,96.2,0,0,0,261.0
11,14,5,0,,,,100.3,0,0,0,214.0
11,15,5,0,,,,98.9,0,0,0,137.0
11,16,5,0,,,,98.5,0,0,0,15.0
11,17,5,0,,,,92.1,0,0,0,0.0
11,18,5,0,,,,75.8,0,0,0,0.0
11,19,5,0,,,,70.8,0,0,0,0.0
11,20,5,0,,,,65.4,0,0,0,0.0
11,21,5,0,,,,62.8,0,0,0,0.0
11,22,5,0,,,,61.0,0,0,0,0.0
11,23,5,0,,,,61.6,0,0,0,0.0
11,24,5,0,,,,61.7,0,0,0,0.0
11,1,6,0,,,,60.8,0,0,0,0.0
11,2,6,0,,,,60.2,0,0,0,0.0
11,3,6,0,,,,60.7,0,0,0,0.0
11,4,6,0,,,,60.5,0,0,0,0.0
11,5,6,0,,,,60.2,0,0,0,0.0
11,6,6,0,,,,60.1,0,0,0,0.0
11,7,6,0,,,,61.2,0,0,0,4.0
11,8,6,0,,,,68.8,0,0,0,75.0
11,9,6,0,,,,78.2,0,0,0,209.0
11,10,6,0,,,,86.9,0,0,0,392.0
11,11,6,0,,,,103.7,0,0,0,618.0
11,12,6,0,,,,98.8,0,0,0,695.0
11,13,6,0,,,,96.7,0,0,0,708.0
11,14,6,0,,,,96.4,0,0,0,597.0
11,15,6,0,,,,96.2,0,0,0,288.0
11,16,6,0,,,,93.9,0,0,0,25.0
11,17,6,0,,,,82.6,0,0,0,0.0
11,18,6,0,,,,74.7,0,0,0,0.0
11,19,6,0,,,,65.9,0,0,0,0.0
11,20,6,0,,,,62.0,0,0,0,0.0
11,21,6,0,,,,60.6,0,0,0,0.0
11,22,6,0,,,,57.2,0,0,0,0.0
11,23,6,0,,,,58.2,0,0,0,0.0
11,24,6,0,,,,57.9,0,0,0,0.0
11,1,7,0,,,,56.3,0,0,0,0.0
11,2,7,0,,,,56.6,0,0,0,0.0
11,3,7,0,,,,58.0,0,0,0,0.0
11,4,7,0,,,,56.1,0,0,0,0.0
11,5,7,0,,,,56.2,0,0,0,0.0
11,6,7,0,,,,55.9,0,0,0,0.0
11,7,7,0,,,,57.3,0,0,0,0.0
11,8,7,0,,,,56.4,0,0,0,7.0
11,9,7,0,,,,57.5,0,0,0,24.0
11,10,7,0,,,,58.8,0,0,0,32.0
11,11,7,0,,,,64.0,0,0,0,45.0
11,12,7,0,,,,63.8,0,0,0,95.0
11,13,7,0,,,,64.0,0,0,0,140.0
11,14,7,0,,,,64.9,0,0,0,108.0
11,15,7,0,,,,63.0,0,0,0,48.0
11,16,7,0,,,,63.5,0,0,0,2.0
11,17,7,0,,,,63.9,0,0,0,0.0
11,18,7,0,,,,63.5,0,0,0,0.0
11,19,7,0,,,,60.0,0,0,0,0.0
11,20,7,0,,,,60.0,0,0,0,0.0
11,21,7,0,,,,60.8,0,0,0,0.0
11,22,7,0,,,,60.5,0,0,0,0.0
11,23,7,0,,,,62.2,0,0,0,0.0
11,24,7,0,,,,62.2,0,0,0,0.0
11,1,1,0,,,,61.9,0,0,0,0.0
11,2,1,0,,,,62.3,0,0,0,0.0
