Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
9,24,7,1,,,,80.6,0,0,0,0.0
10,1,1,1,,,,80.2,0,0,0,0.0
10,2,1,1,,,,80.2,0,0,0,0.0
10,3,1,1,,,,80.3,0,0,0,0.0
10,4,1,1,,,,77.9,0,0,0,0.0
10,5,1,1,,,,78.9,0,0,0,0.0
10,6,1,1,,,,86.7,0,0,0,3.0
10,7,1,1,,,,107.3,0,0,0,52.0
10,8,1,1,,,,106.6,0,0,0,112.0
10,9,1,1,,,,105.2,0,0,0,195.0
10,10,1,1,,,,105.6,0,0,0,215.0
10,11,1,1,,,,103.2,0,0,0,170.0
10,12,1,1,,,,107.6,0,0,0,150.0
10,13,1,1,,,,101.6,0,0,0,118.0
10,14,1,1,,,,96.3,0,0,0,73.0
10,15,1,1,,,,97.1,0,0,0,49.0
10,16,1,1,,,,89.2,0,0,0,28.0
10,17,1,1,,,,86.2,0,0,0,3.0
10,18,1,1,,,,88.3,0,0,0,0.0
10,19,1,1,,,,80.4,0,0,0,0.0
10,20,1,1,,,,78.0,0,0,0,0.0
10,21,1,1,,,,76.4,0,0,0,0.0
10,22,1,1,,,,78.0,0,0,0,0.0
10,23,1,1,,,,77.8,0,0,0,0.0
10,24,1,1,,,,78.4,0,0,0,0.0
10,1,2,1,,,,78.5,0,0,0,0.0
10,2,2,1,,,,78.2,0,0,0,0.0
10,3,2,1,,,,76.4,0,0,0,0.0
10,4,2,1,,,,75.0,0,0,0,0.0
10,5,2,1,,,,81.3,0,0,0,0.0
10,6,2,1,,,,127.9,0,0,0,60.0
10,7,2,1,,,,154.6,0,0,0,303.0
10,8,2,1,,,,179.3,0,0,0,412.0
10,9,2,1,,,,174.7,0,0,0,611.0
10,10,2,1,,,,176.9,0,0,0,615.0
10,11,2,1,,,,165.8,0,0,0,557.0
10,12,2,1,,,,170.8,0,0,0,660.0
10,13,2,1,,,,172.2,0,0,0,751.0
10,14,2,1,,,,166.3,0,0,0,288.0
10,15,2,1,,,,165.8,0,0,0,124.0
10,16,2,1,,,,157.1,0,0,0,53.0
10,17,2,1,,,,143.3,0,0,0,3.0
10,18,2,1,,,,122.7,0,0,0,0.0
10,19,2,1,,,,105.1,0,0,0,0.0
10,20,2,1,,,,87.0,0,0,0,0.0
10,21,2,1,,,,85.3,0,0,0,0.0
10,22,2,1,,,,83.2,0,0,0,0.0
10,23,2,1,,,,85.9,0,0,0,0.0
10,24,2,1,,,,82.5,0,0,0,0.0
10,1,3,1,,,,81.2,0,0,0,0.0
10,2,3,1,,,,86.1,0,0,0,0.0
10,3,3,1,,,,82.5,0,0,0,0.0
10,4,3,1,,,,77.0,0,0,0,0.0
10,5,3,1,,,,79.2,0,0,0,0.0
10,6,3,1,,,,138.6,0,0,0,45.0
10,7,3,1,,,,172.8,0,0,0,311.0
10,8,3,1,,,,181.0,0,0,0,639.0
10,9,3,1,,,,192.0,0,0,0,757.0
10,10,3,1,,,,185.4,0,0,0,805.0
10,11,3,1,,,,178.7,0,0,0,828.0
10,12,3,1,,,,178.0,0,0,0,830.0
10,13,3,1,,,,176.4,0,0,0,815.0
10,14,3,1,,,,161.3,0,0,0,764.0
10,15,3,1,,,,159.2,0,0,0,641.0
10,16,3,1,,,,145.4,0,0,0,245.0
10,17,3,1,,,,135.9,0,0,0,3.0
10,18,3,1,,,,118.4,0,0,0,0.0
10,19,3,1,,,,109.1,0,0,0,0.0
10,20,3,1,,,,102.8,0,0,0,0.0
10,21,3,1,,,,91.2,0,0,0,0.0
10,22,3,1,,,,83.4,0,0,0,0.0
10,23,3,1,,,,84.0,0,0,0,0.0
10,24,3,1,,,,79.1,0,0,0,0.0
10,1,4,1,,,,78.1,0,0,0,0.0
10,2,4,1,,,,84.8,0,0,0,0.0
10,3,4,1,,,,79.1,0,0,0,0.0
10,4,4,1,,,,78.5,0,0,0,0.0
10,5,4,1,,,,86.3,0,0,0,0.0
10,6,4,1,,,,135.5,0,0,0,12.0
10,7,4,1,,,,172.5,0,0,0,84.0
10,8,4,1,,,,189.6,0,0,0,228.0
10,9,4,1,,,,191.5,0,0,0,332.0
10,10,4,1,,,,196.2,0,0,0,485.0
10,11,4,1,,,,196.6,0,0,0,554.0
10,12,4,1,,,,185.6,0,0,0,597.0
10,13,4,1,,,,181.7,0,0,0,514.0
10,14,4,1,,,,170.0,0,0,0,266.0
10,15,4,1,,,,167.3,0,0,0,206.0
10,16,4,1,,,,149.9,0,0,0,101.0
10,17,4,1,,,,127.5,0,0,0,5.0
10,18,4,1,,,,116.1,0,0,0,0.0
10,19,4,1,,,,105.3,0,0,0,0.0
10,20,4,1,,,,92.9,0,0,0,0.0
10,21,4,1,,,,83.5,0,0,0,0.0
10,22,4,1,,,,77.6,0,0,0,0.0
10,23,4,1,,,,81.3,0,0,0,0.0
10,24,4,1,,,,75.6,0,0,0,0.0
10,1,5,1,,,,74.6,0,0,0,0.0
10,2,5,1,,,,79.6,0,0,0,0.0
10,3,5,1,,,,75.9,0,0,0,0.0
10,4,5,1,,,,74.4,0,0,0,0.0
10,5,5,1,,,,82.7,0,0,0,0.0
10,6,5,1,,,,108.6,0,0,0,13.0
10,7,5,1,,,,162.3,0,0,0,173.0
10,8,5,1,,,,179.2,0,0,0,441.0
10,9,5,1,,,,173.7,0,0,0,738.0
10,10,5,1,,,,181.0,0,0,0,811.0
10,11,5,1,,,,181.9,0,0,0,860.0
10,12,5,1,,,,178.2,0,0,0,885.0
10,13,5,1,,,,175.6,0,0,0,866.0
10,14,5,1,,,,164.9,0,0,0,821.0
10,15,5,1,,,,163.2,0,0,0,719.0
10,16,5,1,,,,152.2,0,0,0,339.0
10,17,5,1,,,,131.2,0,0,0,29.0
10,18,5,1,,,,124.6,0,0,0,0.0
10,19,5,1,,,,105.4,0,0,0,0.0
10,20,5,1,,,,84.0,0,0,0,0.0
10,21,5,1,,,,75.9,0,0,0,0.0
10,22,5,1,,,,77.6,0,0,0,0.0
10,23,5,1,,,,81.1,0,0,0,0.0
10,24,5,1,,,,78.2,0,0,0,0.0
10,1,6,1,,,,83.5,0,0,0,0.0
10,2,6,1,,,,83.4,0,0,0,0.0
10,3,6,1,,,,75.8,0,0,0,0.0
10,4,6,1,,,,75.7,0,0,0,0.0
10,5,6,1,,,,88.2,0,0,0,0.0
10,6,6,1,,,,146.4,0,0,0,16.0
