Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
9,24,7,1,,,,30.9,0,0,0,0.0
10,1,1,1,,,,31.0,0,0,0,0.0
10,2,1,1,,,,30.8,0,0,0,0.0
10,3,1,1,,,,31.2,0,0,0,0.0
10,4,1,1,,,,32.3,0,0,0,0.0
10,5,1,1,,,,36.6,0,0,0,0.0
10,6,1,1,,,,37.0,0,0,0,3.0
10,7,1,1,,,,40.8,0,0,0,52.0
10,8,1,1,,,,54.5,0,0,0,112.0
10,9,1,1,,,,57.3,0,0,0,195.0
10,10,1,1,,,,57.4,0,0,0,215.0
10,11,1,1,,,,58.5,0,0,0,170.0
10,12,1,1,,,,58.2,0,0,0,150.0
10,13,1,1,,,,59.2,0,0,0,118.0
10,14,1,1,,,,58.3,0,0,0,73.0
10,15,1,1,,,,59.0,0,0,0,49.0
10,16,1,1,,,,43.6,0,0,0,28.0
10,17,1,1,,,,42.3,0,0,0,3.0
10,18,1,1,,,,48.3,0,0,0,0.0
10,19,1,1,,,,48.6,0,0,0,0.0
10,20,1,1,,,,43.5,0,0,0,0.0
10,21,1,1,,,,35.1,0,0,0,0.0
10,22,1,1,,,,35.4,0,0,0,0.0
10,23,1,1,,,,34.8,0,0,0,0.0
10,24,1,1,,,,35.8,0,0,0,0.0
10,1,2,1,,,,35.0,0,0,0,0.0
10,2,2,1,,,,34.8,0,0,0,0.0
10,3,2,1,,,,34.9,0,0,0,0.0
10,4,2,1,,,,39.3,0,0,0,0.0
10,5,2,1,,,,58.4,0,0,0,0.0
10,6,2,1,,,,66.5,0,0,0,60.0
10,7,2,1,,,,69.7,0,0,0,303.0
10,8,2,1,,,,82.7,0,0,0,412.0
10,9,2,1,,,,88.6,0,0,0,611.0
10,10,2,1,,,,91.8,0,0,0,615.0
10,11,2,1,,,,94.2,0,0,0,557.0
10,12,2,1,,,,93.6,0,0,0,660.0
10,13,2,1,,,,98.9,0,0,0,751.0
10,14,2,1,,,,103.6,0,0,0,288.0
10,15,2,1,,,,97.6,0,0,0,124.0
10,16,2,1,,,,86.8,0,0,0,53.0
10,17,2,1,,,,79.1,0,0,0,3.0
10,18,2,1,,,,85.4,0,0,0,0.0
10,19,2,1,,,,68.0,0,0,0,0.0
10,20,2,1,,,,39.8,0,0,0,0.0
10,21,2,1,,,,27.4,0,0,0,0.0
10,22,2,1,,,,27.9,0,0,0,0.0
10,23,2,1,,,,27.7,0,0,0,0.0
10,24,2,1,,,,27.4,0,0,0,0.0
10,1,3,1,,,,27.2,0,0,0,0.0
10,2,3,1,,,,27.1,0,0,0,0.0
10,3,3,1,,,,27.3,0,0,0,0.0
10,4,3,1,,,,32.1,0,0,0,0.0
10,5,3,1,,,,57.0,0,0,0,0.0
10,6,3,1,,,,63.4,0,0,0,45.0
10,7,3,1,,,,73.4,0,0,0,311.0
10,8,3,1,,,,97.2,0,0,0,639.0
10,9,3,1,,,,104.1,0,0,0,757.0
10,10,3,1,,,,110.7,0,0,0,805.0
10,11,3,1,,,,110.2,0,0,0,828.0
10,12,3,1,,,,108.4,0,0,0,830.0
10,13,3,1,,,,109.9,0,0,0,815.0
10,14,3,1,,,,105.5,0,0,0,764.0
10,15,3,1,,,,101.8,0,0,0,641.0
10,16,3,1,,,,94.1,0,0,0,245.0
10,17,3,1,,,,85.2,0,0,0,3.0
10,18,3,1,,,,86.3,0,0,0,0.0
10,19,3,1,,,,68.5,0,0,0,0.0
10,20,3,1,,,,40.3,0,0,0,0.0
10,21,3,1,,,,27.8,0,0,0,0.0
10,22,3,1,,,,27.3,0,0,0,0.0
10,23,3,1,,,,27.5,0,0,0,0.0
10,24,3,1,,,,27.5,0,0,0,0.0
10,1,4,1,,,,26.9,0,0,0,0.0
10,2,4,1,,,,27.2,0,0,0,0.0
10,3,4,1,,,,27.2,0,0,0,0.0
10,4,4,1,,,,31.5,0,0,0,0.0
10,5,4,1,,,,54.1,0,0,0,0.0
10,6,4,1,,,,62.9,0,0,0,12.0
10,7,4,1,,,,77.8,0,0,0,84.0
10,8,4,1,,,,96.4,0,0,0,228.0
10,9,4,1,,,,105.8,0,0,0,332.0
10,10,4,1,,,,107.9,0,0,0,485.0
10,11,4,1,,,,109.1,0,0,0,554.0
10,12,4,1,,,,112.4,0,0,0,597.0
10,13,4,1,,,,116.0,0,0,0,514.0
10,14,4,1,,,,106.1,0,0,0,266.0
10,15,4,1,,,,101.5,0,0,0,206.0
10,16,4,1,,,,94.4,0,0,0,101.0
10,17,4,1,,,,88.7,0,0,0,5.0
10,18,4,1,,,,85.2,0,0,0,0.0
10,19,4,1,,,,62.8,0,0,0,0.0
10,20,4,1,,,,41.0,0,0,0,0.0
10,21,4,1,,,,27.6,0,0,0,0.0
10,22,4,1,,,,28.0,0,0,0,0.0
10,23,4,1,,,,27.5,0,0,0,0.0
10,24,4,1,,,,27.1,0,0,0,0.0
10,1,5,1,,,,27.2,0,0,0,0.0
10,2,5,1,,,,27.6,0,0,0,0.0
10,3,5,1,,,,27.1,0,0,0,0.0
10,4,5,1,,,,31.5,0,0,0,0.0
10,5,5,1,,,,55.4,0,0,0,0.0
10,6,5,1,,,,66.3,0,0,0,13.0
10,7,5,1,,,,73.8,0,0,0,173.0
10,8,5,1,,,,92.4,0,0,0,441.0
10,9,5,1,,,,96.3,0,0,0,738.0
10,10,5,1,,,,99.4,0,0,0,811.0
10,11,5,1,,,,102.3,0,0,0,860.0
10,12,5,1,,,,101.8,0,0,0,885.0
10,13,5,1,,,,102.3,0,0,0,866.0
10,14,5,1,,,,100.5,0,0,0,821.0
10,15,5,1,,,,100.0,0,0,0,719.0
10,16,5,1,,,,94.6,0,0,0,339.0
10,17,5,1,,,,83.9,0,0,0,29.0
10,18,5,1,,,,82.5,0,0,0,0.0
10,19,5,1,,,,63.0,0,0,0,0.0
10,20,5,1,,,,38.8,0,0,0,0.0
10,21,5,1,,,,28.4,0,0,0,0.0
10,22,5,1,,,,27.9,0,0,0,0.0
10,23,5,1,,,,28.3,0,0,0,0.0
10,24,5,1,,,,27.6,0,0,0,0.0
10,1,6,1,,,,27.8,0,0,0,0.0
10,2,6,1,,,,27.7,0,0,0,0.0
10,3,6,1,,,,27.8,0,0,0,0.0
10,4,6,1,,,,32.1,0,0,0,0.0
10,5,6,1,,,,54.8,0,0,0,0.0
10,6,6,1,,,,64.3,0,0,0,16.0
10,7,6,1,,,,82.8,0,0,0,210.0
10,8,6,1,,,,93.2,0,0,0,689.0
10,9,6,1,,,,103.4,0,0,0,804.0
10,10,6,1,,,,107.7,0,0,0,854.0
10,11,6,1,,,,106.9,0,0,0,881.0
10,12,6,1,,,,106.0,0,0,0,889.0
10,13,6,1,,,,103.8,0,0,0,875.0
10,14,6,1,,,,100.7,0,0,0,654.0
10,15,6,1,,,,98.1,0,0,0,276.0
10,16,6,1,,,,93.0,0,0,0,83.0
10,17,6,1,,,,82.5,0,0,0,1.0
10,18,6,1,,,,75.8,0,0,0,0.0
10,19,6,1,,,,55.7,0,0,0,0.0
10,20,6,1,,,,36.4,0,0,0,0.0
10,21,6,1,,,,28.3,0,0,0,0.0
10,22,6,1,,,,28.0,0,0,0,0.0
10,23,6,1,,,,27.5,0,0,0,0.0
10,24,6,1,,,,27.6,0,0,0,0.0
10,1,7,1,,,,27.1,0,0,0,0.0
10,2,7,1,,,,27.6,0,0,0,0.0
10,3,7,1,,,,27.4,0,0,0,0.0
10,4,7,1,,,,30.2,0,0,0,0.0
10,5,7,1,,,,42.0,0,0,0,0.0
10,6,7,1,,,,43.7,0,0,0,0.0
10,7,7,1,,,,43.5,0,0,0,12.0
10,8,7,1,,,,61.2,0,0,0,43.0
10,9,7,1,,,,75.1,0,0,0,133.0
10,10,7,1,,,,85.3,0,0,0,275.0
10,11,7,1,,,,84.4,0,0,0,301.0
10,12,7,1,,,,84.8,0,0,0,197.0
10,13,7,1,,,,79.7,0,0,0,101.0
10,14,7,1,,,,70.8,0,0,0,64.0
10,15,7,1,,,,63.8,0,0,0,46.0
10,16,7,1,,,,44.5,0,0,0,17.0
10,17,7,1,,,,40.5,0,0,0,1.0
10,18,7,1,,,,37.3,0,0,0,0.0
10,19,7,1,,,,37.3,0,0,0,0.0
10,20,7,1,,,,35.5,0,0,0,0.0
10,21,7,1,,,,28.1,0,0,0,0.0
10,22,7,1,,,,27.7,0,0,0,0.0
10,23,7,1,,,,27.8,0,0,0,0.0
10,24,7,1,,,,27.7,0,0,0,0.0
10,1,1,1,,,,27.1,0,0,0,0.0
10,2,1,1,,,,27.9,0,0,0,0.0
10,3,1,1,,,,27.7,0,0,0,0.0
10,4,1,1,,,,29.3,0,0,0,0.0
10,5,1,1,,,,34.3,0,0,0,0.0
10,6,1,1,,,,37.1,0,0,0,18.0
10,7,1,1,,,,34.7,0,0,0,263.0
10,8,1,1,,,,48.4,0,0,0,548.0
10,9,1,1,,,,50.7,0,0,0,676.0
10,10,1,1,,,,51.1,0,0,0,724.0
10,11,1,1,,,,51.0,0,0,0,736.0
10,12,1,1,,,,51.7,0,0,0,782.0
10,13,1,1,,,,51.5,0,0,0,692.0
10,14,1,1,,,,51.9,0,0,0,399.0
10,15,1,1,,,,50.2,0,0,0,221.0
10,16,1,1,,,,35.7,0,0,0,103.0
10,17,1,1,,,,32.9,0,0,0,3.0
10,18,1,1,,,,40.3,0,0,0,0.0
10,19,1,1,,,,40.6,0,0,0,0.0
10,20,1,1,,,,39.4,0,0,0,0.0
10,21,1,1,,,,31.1,0,0,0,0.0
10,22,1,1,,,,31.2,0,0,0,0.0
10,23,1,1,,,,31.2,0,0,0,0.0
10,24,1,1,,,,31.3,0,0,0,0.0
10,1,2,1,,,,30.9,0,0,0,0.0
10,2,2,1,,,,31.1,0,0,0,0.0
10,3,2,1,,,,31.8,0,0,0,0.0
10,4,2,1,,,,42.5,0,0,0,0.0
10,5,2,1,,,,61.9,0,0,0,0.0
10,6,2,1,,,,68.8,0,0,0,0.0
10,7,2,1,,,,84.0,0,0,0,20.0
10,8,2,1,,,,96.6,0,0,0,42.0
10,9,2,1,,,,108.8,0,0,0,71.0
10,10,2,1,,,,110.5,0,0,0,141.0
10,11,2,1,,,,108.3,0,0,0,221.0
10,12,2,1,,,,108.8,0,0,0,272.0
10,13,2,1,,,,112.3,0,0,0,286.0
